protWord
TRAESCS1A02G203800.1
TRAESCS2A02G576600.1
TRAESCS6B02G107600.1
TRAESCS3A02G026700.1
TRAESCS1A02G163400.2
TRAESCS2D02G287200.1
TRAESCS7B02G237000.1
TRAESCS1A02G127900.1
TRAESCS3A02G009800.1
TRAESCS5B02G089800.1
TRAESCS2B02G532100.1
TRAESCS7D02G506200.1
TRAESCS6B02G354900.3
TRAESCS2D02G287200.2
TRAESCS2D02G376100.1
TRAESCS1B02G102700.1
TRAESCS6A02G206300.2
TRAESCS4A02G050000.1
TRAESCS5A02G333100.1
TRAESCS7B02G488300.1.CDS1
TRAESCS6B02G286200.1
TRAESCS3B02G397900.1
TRAESCS6B02G367100.1
TRAESCS5D02G549900.1
TRAESCS3B02G090400.1
TRAESCS1B02G135200.2
TRAESCS5A02G407200.1.CDS1
TRAESCS1A02G194100.1.CDS1
TRAESCS2A02G084100.1
TRAESCS2A02G285500.1
TRAESCS4D02G010800.1.CDS1
TRAESCS5D02G033200.1
TRAESCS6D02G179600.1
TRAESCS3A02G531200.1
TRAESCS3D02G052400.1.CDS1
TRAESCS4A02G371800.1
TRAESCS6A02G065500.1
TRAESCS7D02G020800.3
TRAESCS6D02G011300.1
TRAESCS6D02G050400.1.CDS1
TRAESCS1A02G299000.1.CDS1
TRAESCS7D02G460800.1
TRAESCS3A02G153700.1
TRAESCS6A02G050100.1
TRAESCS7A02G135700.3
TRAESCS7D02G278300.2
TRAESCS3D02G517000.1
TRAESCS7D02G342600.1
TRAESCS2B02G537000.1
TRAESCS5D02G561200.1
TRAESCS6B02G447300.1
TRAESCS1B02G117500.1.CDS1
TRAESCS7A02G135700.2
TRAESCS1D02G298400.2
TRAESCS4D02G343000.1
TRAESCS7D02G278300.1
TRAESCS7D02G490000.2
TRAESCS2A02G548300.1
TRAESCS2B02G081700.1
TRAESCS3B02G334100.1
TRAESCS4A02G109200.1
TRAESCS4D02G197300.3
TRAESCS7D02G490000.1
TRAESCS2B02G187000.1
TRAESCS1A02G142200.1
TRAESCS4D02G046100.1
TRAESCS2B02G313000.3
TRAESCS7A02G427800.1
TRAESCS2A02G028400.1
TRAESCS3A02G001700.1
TRAESCS7D02G088000.1
TRAESCS2A02G189400.1
TRAESCS7B02G449500.1
TRAESCS6B02G122000.1
TRAESCS4D02G197300.1
TRAESCS4B02G182600.1
TRAESCS5B02G135100.1
TRAESCS4B02G059300.1
TRAESCS7D02G132643.1
TRAESCS2B02G017200.1.CDS1
TRAESCS5A02G105900.3
TRAESCS2A02G361400.1
TRAESCS7A02G135700.1
TRAESCS3A02G375000.1.CDS1
TRAESCS4B02G001100.1.CDS1
TRAESCS1D02G238100.1
TRAESCS3D02G364600.1.CDS1
TRAESCS5A02G501900.1
TRAESCS7B02G293500.1
TRAESCS3D02G313100.1
TRAESCS3B02G147100.2
TRAESCS6B02G004600.1
TRAESCS1D02G086400.1
TRAESCS4B02G117900.1
TRAESCS1B02G358200.1
TRAESCS1B02G183000.1
TRAESCS1A02G406300.1
TRAESCS1A02G404600.1
TRAESCS3B02G147100.1
TRAESCS5B02G509400.2
TRAESCS6B02G262100.1
TRAESCS4B02G117900.2
TRAESCS6B02G004600.2
TRAESCS1B02G358200.2
TRAESCS3B02G073000.1
TRAESCS6B02G174400.1
TRAESCS7A02G076200.1
TRAESCS2B02G566800.1.CDS1
TRAESCS1A02G118800.2
TRAESCS1B02G317400.1
TRAESCS6A02G150100.1
TRAESCS7A02G099300.1.CDS1
TRAESCS6D02G119900.1
TRAESCS2A02G404200.1
TRAESCS3B02G456800.1.CDS1
TRAESCS1A02G118800.1
TRAESCS5A02G388700.1.CDS1
TRAESCS5D02G209400.1
TRAESCS3B02G326600.1
TRAESCS7D02G060600.2
TRAESCS3D02G324800.1
TRAESCS2A02G505000.1
TRAESCS2B02G542100.2
TRAESCS2D02G584900.1
TRAESCS7D02G060600.1
TRAESCS3B02G326600.2
TRAESCS7D02G000100.1
TRAESCS6D02G339100.1
TRAESCS7A02G388700.1
TRAESCS2B02G542100.1
TRAESCS7A02G168700.1
TRAESCS3B02G127200.1
TRAESCS4A02G103700.1
TRAESCS5A02G164600.1
TRAESCS2A02G027700.1
TRAESCS1B02G365000.1.CDS1
TRAESCS2D02G553400.1
TRAESCS7A02G168700.2
TRAESCS3D02G299500.1
TRAESCS6B02G376500.2
TRAESCS4B02G156400.1
TRAESCS3D02G077200.1
TRAESCS5B02G234200.1
TRAESCS3A02G130200.14
TRAESCS6B02G376500.1
TRAESCS1D02G223900.2
TRAESCS5D02G436200.2
TRAESCS2A02G511900.1
TRAESCS6B02G004300.1
TRAESCS3B02G411300.1
TRAESCS7D02G521000.1
TRAESCS1B02G248900.1
TRAESCS6A02G386800.1
TRAESCS3D02G478700.1
TRAESCS4B02G156400.2
TRAESCS5B02G366800.1
TRAESCS5D02G436200.1
TRAESCS3B02G055700.1
TRAESCS2A02G556700.1
TRAESCS1D02G127000.1
TRAESCS7A02G175500.1
TRAESCS4D02G270500.1
TRAESCS2D02G287200.7
TRAESCS3D02G191400.1
TRAESCS3D02G358200.1
TRAESCS2B02G610200.2
TRAESCS3D02G358200.2
TRAESCS5A02G095500.1
TRAESCS7A02G306600.1
TRAESCS2B02G610200.1
TRAESCS1A02G198600.1
TRAESCSU02G192100.1
TRAESCS3D02G055300.1
TRAESCS3B02G137300.1
TRAESCS2D02G287200.5
TRAESCS4B02G134500.1
TRAESCS7B02G006800.1
TRAESCS5D02G374200.1
TRAESCS4A02G128900.1
TRAESCS2D02G287200.6
TRAESCS5B02G208800.1
TRAESCS2B02G483400.1
TRAESCS1B02G277100.1
TRAESCS7D02G165300.1
TRAESCS5A02G306900.2
TRAESCSU02G134300.1
TRAESCS2B02G384500.1
TRAESCS6B02G284900.1
TRAESCS3B02G404800.4
TRAESCS4B02G274500.2
TRAESCS5D02G200800.1
TRAESCS4D02G153200.1
TRAESCS7D02G483800.1
TRAESCS5A02G306900.1
TRAESCS3A02G285100.1
TRAESCS5D02G549600.2
TRAESCS7B02G099800.1
TRAESCSU02G211100.1
TRAESCS7D02G099800.1
TRAESCS4D02G153200.2
TRAESCS3D02G086900.2
TRAESCS6B02G205000.1
TRAESCS2A02G325000.1.CDS1
TRAESCS7B02G215500.2
TRAESCS1A02G331200.2
TRAESCS5B02G342800.1.CDS1
TRAESCS4D02G150000.4
TRAESCS4D02G147600.1
TRAESCS4D02G153200.3
TRAESCS3D02G086900.1
TRAESCS5A02G301900.1
TRAESCS1A02G331200.1
TRAESCS2A02G121700.1
TRAESCS4D02G198600.1
TRAESCS4D02G153200.4
TRAESCS5B02G285000.1
TRAESCS3D02G539200.1
TRAESCS5A02G012500.1
TRAESCS2A02G447000.1
TRAESCSU02G184400.1
TRAESCS5A02G403800.1
TRAESCS4D02G082700.1
TRAESCS3B02G314900.1
TRAESCS4B02G000300.1
TRAESCS2D02G505200.1
TRAESCS1A02G083600.1
TRAESCS3D02G426700.5
TRAESCS3B02G404800.3
TRAESCS6B02G354500.1
TRAESCS5A02G289200.1
TRAESCS4B02G191800.1
TRAESCS7D02G271300.1.CDS1
TRAESCS2B02G104000.1
TRAESCS6B02G302100.2
TRAESCS4A02G476600.1
TRAESCS4B02G068300.1
TRAESCS5D02G447700.1
TRAESCS5B02G383700.1
TRAESCS5A02G547200.1
TRAESCS3A02G047500.1
TRAESCS1A02G386300.1
TRAESCS7B02G479100.1
TRAESCS6B02G428200.1
TRAESCS6B02G302100.1
TRAESCS2B02G491100.1
TRAESCS5D02G529500.1
TRAESCS6B02G281800.1.CDS1
TRAESCS1B02G364500.2
TRAESCS4A02G269700.1
TRAESCS5B02G334500.1
TRAESCS7B02G184500.1
TRAESCS3A02G102900.1
TRAESCS7A02G013400.2
TRAESCS1D02G392500.1
TRAESCS1B02G364500.1
TRAESCS7A02G242700.1
TRAESCS5D02G549600.1
TRAESCS3B02G035200.1
TRAESCS3A02G509300.1
TRAESCS7A02G093300.1
TRAESCS3B02G342600.2
TRAESCS5A02G079800.1
TRAESCS5B02G209200.1
TRAESCS2D02G217200.1
TRAESCS6B02G208900.2
TRAESCS4B02G234100.1
TRAESCS2D02G499500.1
TRAESCS4A02G420100.1
TRAESCS3B02G342600.3
TRAESCS5D02G178200.1
TRAESCS3A02G019100.1
TRAESCS7A02G141000.1
TRAESCS6B02G393500.3
TRAESCS7D02G066600.1
TRAESCS1A02G016400.1.CDS1
TRAESCS7D02G465500.1
TRAESCS2A02G081400.1
TRAESCS3D02G369100.1
TRAESCSU02G101300.2
TRAESCS6A02G409100.1
TRAESCS6B02G094700.2
TRAESCS3D02G369100.2
TRAESCS4B02G334100.1.CDS1
TRAESCS5A02G082900.1
TRAESCS1B02G083900.6
TRAESCS2A02G325000.2
TRAESCS2B02G199700.1.CDS1
TRAESCS1B02G083900.7
TRAESCS4A02G074200.2
TRAESCS6B02G256900.1
TRAESCS3D02G075800.1
TRAESCS3B02G573900.1
TRAESCS4B02G359700.1
TRAESCS4A02G074200.1
TRAESCS4A02G140000.1
TRAESCS5D02G102100.1
TRAESCS5D02G046300.1
TRAESCS4A02G092100.1.CDS1
TRAESCSU02G108500.1.CDS1
TRAESCS3A02G307600.1
TRAESCS6A02G353900.1
TRAESCSU02G165200.3
TRAESCS1B02G083900.1
TRAESCS5B02G155400.2
TRAESCS2B02G150200.1
TRAESCS3D02G308400.2
TRAESCS1D02G317400.1
TRAESCS1D02G044000.1
TRAESCS5A02G036900.1
TRAESCSU02G165200.4
TRAESCS5B02G155400.1
TRAESCS1B02G083900.2
TRAESCS1D02G228100.1
TRAESCS7A02G446200.1
TRAESCS2A02G153500.1
TRAESCS7D02G340400.1
TRAESCS7A02G512700.1
TRAESCS3D02G308400.3
TRAESCS7B02G030000.1
TRAESCS3B02G403000.1.CDS1
TRAESCS7B02G501000.1
TRAESCS2B02G596600.1
TRAESCS2B02G589000.1
TRAESCS7B02G030000.2
TRAESCS1D02G346500.1
TRAESCS4B02G006000.1
TRAESCS4A02G219400.1
TRAESCS5B02G155400.3
TRAESCS2D02G041800.1
TRAESCS1B02G259500.1
TRAESCS1B02G320000.1
TRAESCS1D02G126500.1
TRAESCS4D02G190100.1.CDS1
TRAESCS1D02G355300.1
TRAESCS3D02G308400.1
TRAESCS5B02G475700.1
TRAESCS2B02G117300.1
TRAESCS5B02G221600.4
TRAESCS4D02G008300.1
TRAESCS5A02G222800.2
TRAESCS1B02G035200.1
TRAESCS6D02G112400.1
TRAESCS5D02G561700.1.CDS1
TRAESCS2A02G586600.1
TRAESCS2B02G008700.1
TRAESCS7B02G468900.1
TRAESCS3D02G340300.2
TRAESCS1D02G282900.2
TRAESCS3B02G574800.1
TRAESCS1B02G319900.1
TRAESCS3D02G340300.1
TRAESCS4D02G287400.4
TRAESCS1A02G408800.1
TRAESCS2D02G425000.1
TRAESCS1D02G282900.1
TRAESCS7B02G209000.1
TRAESCS3B02G260800.1
TRAESCS1B02G215000.1
TRAESCS7B02G478000.1
TRAESCS7A02G087900.1
TRAESCS2A02G101800.1
TRAESCS3A02G141500.1
TRAESCS6A02G321200.1
TRAESCS7B02G215500.1
TRAESCS2D02G101500.1
TRAESCS3A02G312500.1
TRAESCS2B02G437200.1
TRAESCS7A02G023100.1
TRAESCS7D02G207600.1
TRAESCS5A02G094000.1
TRAESCS2A02G263000.1.CDS1
TRAESCS4D02G041200.1
TRAESCS2B02G006000.1
TRAESCS6B02G274100.2
TRAESCS7D02G482600.2
TRAESCSU02G049100.1
TRAESCS6A02G195600.1
TRAESCS2A02G554000.1
TRAESCS1B02G023500.1
TRAESCS3A02G169900.1
TRAESCS2A02G587200.1
TRAESCS5D02G448100.1
TRAESCS2B02G240900.2
TRAESCS1D02G421300.1
TRAESCS3B02G283000.1
TRAESCS7B02G025800.1
TRAESCS2A02G523300.2
TRAESCS1D02G072700.1
TRAESCS2D02G513500.2
TRAESCS1B02G297000.5
TRAESCS3D02G069600.1
TRAESCS1B02G369200.1.CDS1
TRAESCS3A02G415700.1
TRAESCS2B02G586300.1
TRAESCS1D02G355800.1
TRAESCS2A02G523300.1
TRAESCS3A02G242500.1
TRAESCS6B02G440500.1
TRAESCS3A02G295900.3
TRAESCS5A02G200500.2
TRAESCS5D02G132500.2
TRAESCS1A02G256400.2
TRAESCS6B02G180100.1
TRAESCS5A02G087300.2
TRAESCS2B02G097100.1
TRAESCS7D02G060500.1
TRAESCS7A02G453600.1
TRAESCS5A02G425300.1
TRAESCS4B02G060600.3
TRAESCS7A02G469800.1
TRAESCS1B02G125500.1
TRAESCS5D02G240000.1
TRAESCS4D02G325800.1
TRAESCS7A02G442900.1
TRAESCS5B02G449600.1
TRAESCS7A02G480100.1
TRAESCS2B02G209600.1
TRAESCS4B02G294300.1
TRAESCS3B02G142200.1
TRAESCS5B02G449600.2
TRAESCS3B02G123600.1
TRAESCS7A02G018700.1
TRAESCS3B02G199700.1
TRAESCS6B02G384700.1
TRAESCS7B02G248300.1.CDS1
TRAESCS1D02G334100.1.CDS1
TRAESCS2D02G190600.1
TRAESCS1D02G322000.1
TRAESCS5B02G299900.1
TRAESCSU02G174900.1
TRAESCS5B02G217500.1
TRAESCS1D02G420600.2
TRAESCS7A02G066200.1
TRAESCS3D02G359300.1
TRAESCS2B02G194200.1
TRAESCS7D02G162500.2
TRAESCS1A02G270000.1
TRAESCS4D02G145600.1.CDS1
TRAESCS7D02G312000.1
TRAESCS3A02G044400.1
TRAESCS5A02G249300.1
TRAESCS1D02G327500.1
TRAESCS1D02G440700.1
TRAESCS1A02G266300.1
TRAESCS4A02G143100.3
TRAESCS7A02G461700.1
TRAESCSU02G235900.1
TRAESCS4D02G349500.2
TRAESCS4A02G026100.1
TRAESCS2D02G547700.1
TRAESCS7D02G536000.1
TRAESCS5A02G445700.1
TRAESCSU02G132900.1
TRAESCS6B02G462300.3
TRAESCS2A02G279300.1
TRAESCS3A02G317900.1
TRAESCS1A02G266300.2
TRAESCS4D02G227200.1
TRAESCS5D02G331600.1
TRAESCS4B02G282300.1
TRAESCS6B02G163200.1
TRAESCS7D02G019400.1
TRAESCS3B02G484500.1
TRAESCS3A02G276500.1
TRAESCS2B02G076200.1
TRAESCS1D02G098700.1
TRAESCS7B02G169700.1
TRAESCS7A02G461700.4
TRAESCS3B02G206500.3
TRAESCS2B02G296200.1
TRAESCS3A02G011100.1
TRAESCS2B02G390300.2
TRAESCS6B02G360300.1
TRAESCS2A02G069100.1
TRAESCS3B02G206500.2
TRAESCS3A02G377500.1
TRAESCS6B02G393500.2
TRAESCS3B02G342600.1
TRAESCS2B02G390300.1
TRAESCS6D02G212000.1
TRAESCS2D02G364500.1
TRAESCS1D02G150500.1.CDS1
TRAESCS6B02G393500.1
TRAESCS7A02G152500.1
TRAESCS5B02G432700.1.CDS1
TRAESCS2B02G092700.2
TRAESCS6D02G047100.1
TRAESCS6D02G192900.1
TRAESCS3A02G186200.1
TRAESCS2A02G069100.2
TRAESCS6B02G367000.1
TRAESCS7D02G142400.1
TRAESCS1B02G426100.1
TRAESCS2B02G092700.1
TRAESCS5A02G405700.2
TRAESCS2D02G059800.1
TRAESCS2B02G154700.1
TRAESCS5D02G095600.1
TRAESCS7B02G040400.1
TRAESCS5B02G335700.1
TRAESCS5D02G529600.1
TRAESCS5A02G405700.1
TRAESCS5B02G511600.1
TRAESCS6A02G332800.1
TRAESCS7B02G350000.1.CDS1
TRAESCS2A02G375900.1
TRAESCS4D02G266300.1
TRAESCS6A02G289300.1
TRAESCS3D02G199300.1
TRAESCS3B02G162700.1
TRAESCS3D02G189500.1
TRAESCS2A02G375900.2
TRAESCS3D02G281500.1
TRAESCS7B02G460800.1
TRAESCS7A02G358900.1
TRAESCS4D02G315500.1
TRAESCS4B02G383900.1
TRAESCS1A02G063400.1
TRAESCS2A02G521300.3
TRAESCSU02G089400.1
TRAESCS5A02G295200.1
TRAESCS3B02G213600.1
TRAESCS4A02G175900.1
TRAESCS5B02G021400.1
TRAESCS6D02G011700.1
TRAESCS4A02G420900.1
TRAESCS7A02G323000.1.CDS1
TRAESCS3A02G255300.1
TRAESCSU02G089400.2
TRAESCS6A02G143200.1
TRAESCS4A02G175900.2
TRAESCS7D02G191500.1
TRAESCS2B02G370400.1
TRAESCS1D02G067700.1
TRAESCS2A02G500400.2
TRAESCS1B02G007300.1
TRAESCS4A02G175900.3
TRAESCS6A02G274500.1
TRAESCS5D02G349100.1
TRAESCS2D02G051800.1
TRAESCS2A02G500400.1
TRAESCS7D02G509000.1
TRAESCS6A02G068600.1
TRAESCS4B02G008900.1
TRAESCS4A02G329600.1
TRAESCS4D02G094700.1
TRAESCS1B02G291300.1
TRAESCS2B02G077800.1
TRAESCS7D02G219200.1
TRAESCS5B02G039800.1
TRAESCS5A02G283100.2
TRAESCS5D02G493000.1
TRAESCS2B02G270200.1.CDS1
TRAESCS1D02G141000.1
TRAESCS4A02G232600.1
TRAESCS2D02G423500.3
TRAESCS2D02G507400.1
TRAESCS1B02G008300.1
TRAESCS4D02G094700.2
TRAESCS3D02G374500.1
TRAESCS7D02G482600.1
TRAESCS5A02G283100.1
TRAESCS4A02G457900.1
TRAESCS7D02G163600.1
TRAESCS5A02G170400.1.CDS1
TRAESCS4A02G432200.1
TRAESCS6D02G067500.1
TRAESCS6A02G315000.1
TRAESCS4A02G312500.1
TRAESCS3A02G201700.1
TRAESCS3A02G102300.1
TRAESCS7A02G166900.2
TRAESCS4D02G068400.1
TRAESCS5B02G256000.1.CDS1
TRAESCS7A02G554300.1.CDS1
TRAESCS7B02G135400.1
TRAESCS4D02G070600.1
TRAESCS2B02G387800.1
TRAESCS2A02G154100.1
TRAESCS5A02G264700.1.CDS1
TRAESCS1A02G419500.2
TRAESCS6A02G006700.1.CDS1
TRAESCS6A02G093300.2
TRAESCS2A02G491800.1.CDS1
TRAESCS5D02G130800.1.CDS1
TRAESCS5A02G500100.1
TRAESCS6A02G110600.1.CDS1
TRAESCS7A02G166900.1
TRAESCS2D02G578700.1
TRAESCS6D02G109400.1.CDS1
TRAESCS2D02G185600.1
TRAESCS1B02G116200.1
TRAESCS3D02G525300.1
TRAESCS3B02G272800.1.CDS1
TRAESCS5D02G525600.1.CDS1
TRAESCS4A02G012500.1
TRAESCS1A02G212300.1
TRAESCS6B02G215500.1
TRAESCS5D02G340700.1
TRAESCS5B02G218800.1
TRAESCS6A02G093300.1
TRAESCS7A02G094100.1
TRAESCS5D02G108800.1
TRAESCS6B02G107100.1.CDS1
TRAESCS1B02G461300.1
TRAESCS5A02G533300.1
TRAESCS6B02G406400.1
TRAESCS6A02G275400.1.CDS1
TRAESCS5B02G289900.2
TRAESCS6D02G233300.1.CDS1
TRAESCS2D02G518900.1
TRAESCS2A02G088600.1
TRAESCS7D02G228300.1.CDS1
TRAESCS4A02G027200.1
TRAESCS1D02G235600.1.CDS1
TRAESCS7B02G162000.1
TRAESCS3B02G144600.1.CDS1
TRAESCS5A02G501700.1
TRAESCS3A02G085300.1
TRAESCS1A02G141100.1
TRAESCS3D02G119400.1
TRAESCS4B02G290600.3
TRAESCS7D02G320800.1.CDS1
TRAESCS5B02G309400.1.CDS1
TRAESCS2B02G463700.1
TRAESCS5B02G170100.1
TRAESCS6B02G124400.1.CDS1
TRAESCS3B02G214000.1
TRAESCS6A02G239100.1
TRAESCS7D02G457000.1.CDS1
TRAESCS6D02G310800.2
TRAESCS3D02G147800.1.CDS1
TRAESCS3A02G245500.1
TRAESCS2A02G313400.1
TRAESCS1B02G328100.1
TRAESCS5B02G277000.1
TRAESCS5A02G269900.1.CDS1
TRAESCS7D02G093500.1.CDS1
TRAESCS2B02G344900.1
TRAESCS7A02G023000.1
TRAESCS1A02G419500.1
TRAESCS5A02G332900.1.CDS1
TRAESCS4A02G432200.2
TRAESCS1B02G288900.1.CDS1
TRAESCS2B02G311700.4
TRAESCS4B02G290600.2
TRAESCS2A02G389700.1.CDS1
TRAESCS5A02G217000.1.CDS1
TRAESCS5D02G120700.2
TRAESCS6A02G279000.1.CDS1
TRAESCS7B02G231900.1.CDS1
TRAESCS2B02G243000.1
TRAESCS3B02G554400.1
TRAESCS1B02G088600.1
TRAESCS6A02G011100.1.CDS1
TRAESCS7B02G162000.3
TRAESCS6A02G230000.1
TRAESCS4B02G311700.1
TRAESCS4B02G290600.1
TRAESCS6A02G001900.1
TRAESCS5D02G120700.1
TRAESCS2D02G425100.1
TRAESCS7D02G334000.1.CDS1
TRAESCS6A02G064900.1.CDS1
TRAESCS3A02G467000.1.CDS1
TRAESCS3D02G249900.1.CDS1
TRAESCS3B02G178500.1.CDS1
TRAESCS4A02G185800.1.CDS1
TRAESCS1A02G023100.1.CDS1
TRAESCS5A02G483800.1
TRAESCS4B02G201700.1
TRAESCS2D02G425100.2
TRAESCS4D02G089400.1
TRAESCS7B02G164500.3
TRAESCS2A02G498600.1
TRAESCS2D02G358800.1.CDS1
TRAESCS6A02G279500.1
TRAESCS5B02G376400.1
