protWord
AT1G47578
AT1G47600-MONOMER
AT1G47620\.1
AT1G47845\.1
AT1G48100
AT1G48300\.1
AT1G48470-MONOMER
AT1G48660\.2
AT1G48670\.1
AT1G48690\.1
AT1G48700\.4
AT1G48740\.2
AT1G49350\.1
AT1G49880
AT1G50090-MONOMER
AT1G50110-MONOMER
AT1G50140\.1
AT1G50170-MONOMER
AT1G50390
AT1G50450\.1
AT1G50460-MONOMER
AT1G50510\.1
AT1G50520
AT1G50560
AT1G50780\.1
AT1G50940\.1
AT1G51300\.2
AT1G51410-MONOMER
AT1G51420\.2
AT1G51460\.1
AT1G51500\.1
AT1G51650\.1
AT1G51980
AT1G52191\.1
AT1G52420\.1
AT1G52510\.1
AT1G52670\.1
AT1G52680\.1
AT1G52695\.1
AT1G52700\.2
AT1G52710\.1
AT1G52750\.1
AT1G52760\.1
AT1G52790\.1
AT1G52800\.1
AT1G52810\.1
AT1G52820\.1
AT1G53000\.2
AT1G53100\.1
AT1G53270\.1
AT1G53390\.1
AT1G53500-MONOMER
AT1G53520\.1
AT1G53970\.1
AT1G54020\.2
AT1G54040-MONOMER
AT1G54570\.1
AT1G54780\.1
AT1G54940\.1
AT1G55320-MONOMER
AT1G55450\.2
AT1G55810\.4
AT1G55920-MONOMER
AT1G55940\.2
AT1G55980\.1
AT1G56000\.1
AT1G56550\.1
AT1G56680\.2
AT1G57750-MONOMER
AT1G58080-MONOMER
AT1G58120\.1
AT1G58260
AT1G58360\.1
AT1G58440-MONOMER
AT1G58525\.1
AT1G58643
AT1G58725\.1
AT1G58936
AT1G59171\.1
AT1G59312
AT1G59730\.1
AT1G59870\.1
AT1G60260
AT1G60270
AT1G60440-MONOMER
AT1G60500\.1
AT1G60590
AT1G60660\.1
AT1G60740
AT1G60750
AT1G60990\.1
AT1G61050\.2
AT1G61280
AT1G61640\.1
AT1G61850-MONOMER
AT1G62130\.1
AT1G62190\.1
AT1G62810
AT1G62940-MONOMER
AT1G63140\.4
AT1G63270
AT1G63380\.2
AT1G63450\.1
AT1G63660-MONOMER
AT1G63855\.4
AT1G63940
AT1G64110\.2
AT1G64200\.1
AT1G64400-MONOMER
AT1G64460\.1
AT1G64550\.1
AT1G64660-MONOMER
AT1G64670\.2
AT1G64680\.1
AT1G64900
AT1G64930
AT1G64940
AT1G64950
AT1G65210\.1
AT1G65310\.2
AT1G65340\.1
AT1G65410\.1
AT1G65670
AT1G65820\.3
AT1G65880-MONOMER
AT1G65890-MONOMER
AT1G65950\.1
AT1G65970
AT1G65980
AT1G65990
AT1G66120-MONOMER
AT1G66235\.1
AT1G66540
AT1G66550\.1
AT1G66680\.1
AT1G66852\.1
AT1G66860\.1
AT1G66870\.2
AT1G66930\.2
AT1G66950\.1
AT1G66960\.2
AT1G66970\.2
AT1G66980\.2
AT1G67110-MONOMER
AT1G67280-MONOMER
AT1G67290\.1
AT1G67330\.1
AT1G67350\.1
AT1G67410\.1
AT1G67635\.1
AT1G67830-MONOMER
AT1G67940\.1
AT1G68020-MONOMER
AT1G68080\.1
AT1G68270-MONOMER
AT1G68470\.1
AT1G68490\.1
AT1G68710\.3
AT1G68750
AT1G69190-MONOMER
AT1G69500-MONOMER
AT1G69520\.2
AT1G69523\.1
AT1G69526\.2
AT1G69580\.2
AT1G69640-MONOMER
AT1G69880\.1
AT1G70090\.1
AT1G70250
AT1G70290
AT1G70570\.2
AT1G70630\.3
AT1G70670\.1
AT1G70680\.1
AT1G70730\.3
AT1G70760\.1
AT1G71040\.1
AT1G71070\.1
AT1G71340\.1
AT1G71480\.1
AT1G71500\.1
AT1G71690\.1
AT1G71810\.1
AT1G71880\.1
AT1G71920-MONOMER
AT1G71960\.1
AT1G71990\.1
AT1G72000\.1
AT1G72110\.1
AT1G72280\.1
AT1G72590\.1
AT1G72620\.1
AT1G72640\.1
AT1G72880\.1
AT1G73160\.1
AT1G73250-MONOMER
AT1G73270
AT1G73280
AT1G73290
AT1G73300
AT1G73310
AT1G73340\.1
AT1G73650\.3
AT1G73920\.1
AT1G74000
AT1G74010
AT1G74020
AT1G74280\.1
AT1G74300\.1
AT1G74420\.3
AT1G74680\.1
AT1G74710-MONOMER
AT1G74790\.1
AT1G75000\.1
AT1G75130
AT1G75200\.1
AT1G75210
AT1G75280\.1
AT1G75290\.2
AT1G75330-MONOMER
AT1G75420\.1
AT1G75620\.1
AT1G75780\.1
AT1G75890\.3
AT1G75920\.1
AT1G75960
AT1G76030
AT1G76080\.1
AT1G76290
AT1G76470-MONOMER
AT1G76490-MONOMER
AT1G76550-MONOMER
AT1G76570\.1
AT1G76690
AT1G77060
AT1G77130\.1
AT1G77240\.1
AT1G77290\.1
AT1G77330-MONOMER
AT1G77370\.2
AT1G77410\.3
AT1G77660\.1
AT1G78010\.1
AT1G78050
AT1G78140\.1
AT1G78210\.1
AT1G78240\.1
AT1G78390-MONOMER
AT1G78480\.1
AT1G78490
AT1G78520\.1
AT1G78570-MONOMER
AT1G78690\.1
AT1G78900
AT1G78970-MONOMER
AT1G79050\.1
AT1G79370
AT1G79470-MONOMER
AT1G79480\.1
AT1G79600\.1
AT1G79690\.1
AT1G79760\.2
AT1G79790\.2
AT1G79900-MONOMER
AT1G80140\.1
AT1G80280\.1
AT1G80300\.1
AT1G80320\.1
AT1G80525\.1
AT1G80555\.2
AT1G80600-MONOMER
AT1G80860-MONOMER
AT2G01270
AT2G01320\.3
AT2G01490\.1
AT2G01900\.3
AT2G02000
AT2G02010\.2
AT2G02400-MONOMER
AT2G02497\.1
AT2G02580
AT2G02765\.1
AT2G03140\.12
AT2G03210\.2
AT2G03480\.1
AT2G03667\.1
AT2G03890\.1
AT2G04020\.2
AT2G04062\.1
AT2G04137\.1
AT2G04845\.1
AT2G04910\.1
AT2G05140
AT2G05180
AT2G05830
AT2G06960\.1
AT2G07680\.3
AT2G07695
AT2G07698
AT2G07707
AT2G07732
AT2G07751
AT2G07785
AT2G11270\.1
AT2G11890\.1
AT2G12190
AT2G13360-MONOMER
AT2G13440\.1
AT2G13610\.1
AT2G13840\.1
AT2G14100
AT2G14120\.3
AT2G14750-MONOMER
AT2G14960\.1
AT2G15230-MONOMER
AT2G15350
AT2G15360\.1
AT2G15370
AT2G16520\.1
AT2G16530\.3
AT2G16790\.3
AT2G17265-MONOMER
AT2G17630-MONOMER
AT2G17650
AT2G18230-MONOMER
AT2G18250-MONOMER
AT2G18360\.1
AT2G18570-MONOMER
AT2G18620-MONOMER
AT2G18950-MONOMER
AT2G19010\.2
AT2G19110
AT2G19490\.1
AT2G19550\.1
AT2G19800-MONOMER
AT2G19880\.2
AT2G19940\.2
AT2G20270\.2
AT2G20610-MONOMER
AT2G20830\.2
AT2G21280\.2
AT2G21370\.1
AT2G21530\.1
AT2G21860\.1
AT2G21910\.1
AT2G22250-MONOMER
AT2G22530\.1
AT2G22620\.1
AT2G22650\.1
AT2G22830-MONOMER
AT2G22890\.1
AT2G22905\.1
AT2G22910-MONOMER
AT2G22920
AT2G22960
AT2G22970
AT2G22980
AT2G22990-MONOMER
AT2G23000
AT2G23180\.1
AT2G23190
AT2G23220
AT2G23230\.2
AT2G23460\.1
AT2G23520\.1
AT2G23550\.4
AT2G23630\.2
AT2G23890\.2
AT2G23960\.1
AT2G23970\.1
AT2G24180
AT2G24520\.2
AT2G24630
AT2G25160
AT2G25450-MONOMER
AT2G25710
AT2G25770\.1
AT2G25870\.1
AT2G26170
AT2G26310\.1
AT2G26400\.2
AT2G26550-MONOMER
AT2G26810\.1
AT2G26870\.1
AT2G26910\.1
AT2G27000
AT2G27010
AT2G27340\.2
AT2G27600\.1
AT2G27680\.1
AT2G27690-MONOMER
AT2G28070\.1
AT2G28100-MONOMER
AT2G28305\.1
AT2G28420\.1
AT2G28560\.1
AT2G28755\.1
AT2G28760\.4
AT2G28780\.1
AT2G28850\.1
AT2G28860\.1
AT2G29040\.1
AT2G29090-MONOMER
AT2G29525\.1
AT2G29550\.1
AT2G29590\.1
AT2G29650\.1
AT2G29735\.1
AT2G29940\.1
AT2G30070-MONOMER
AT2G30150\.2
AT2G30200-MONOMER
AT2G30540\.1
AT2G30630\.2
AT2G30650
AT2G30660
AT2G30680\.1
AT2G30750-MONOMER
AT2G30790\.1
AT2G30920-MONOMER
AT2G30933\.1
AT2G31550\.1
AT2G31790\.1
AT2G31810
AT2G31955-MONOMER
AT2G31990\.2
AT2G32020\.1
AT2G32030\.1
AT2G32090\.1
AT2G32150\.1
AT2G32440-MONOMER
AT2G32520\.2
AT2G32640\.1
AT2G32740\.1
AT2G32750\.2
AT2G32760\.1
AT2G33070-MONOMER
AT2G33255\.1
AT2G33270\.1
AT2G33380\.1
AT2G33590-MONOMER
AT2G33600-MONOMER
AT2G33630-MONOMER
AT2G33750\.1
AT2G33980\.3
AT2G34200\.1
AT2G34410\.1
AT2G34490-MONOMER
AT2G34500-MONOMER
AT2G34850-MONOMER
AT2G35010\.1
AT2G35100\.1
AT2G35170\.1
AT2G35450\.1
AT2G35610\.1
AT2G35680
AT2G35690-MONOMER
AT2G35990\.1
AT2G36230-MONOMER
AT2G36290\.1
AT2G36325\.1
AT2G36380\.1
AT2G36750-MONOMER
AT2G37010\.1
AT2G37140\.1
AT2G37210\.2
AT2G37280\.3
AT2G37360\.1
AT2G37500
AT2G37585\.1
AT2G37690-MONOMER
AT2G37700\.3
AT2G37820\.1
AT2G37940-MONOMER
AT2G38060\.2
AT2G38110-MONOMER
AT2G38210\.1
AT2G38240\.1
AT2G38270\.1
AT2G38280-MONOMER
AT2G38500\.1
AT2G38600
AT2G38680
AT2G38740\.1
AT2G38940\.1
AT2G38960\.3
AT2G38995\.2
AT2G39000\.1
AT2G39190\.2
AT2G39220\.1
AT2G39350\.1
AT2G39420\.1
AT2G39445
AT2G39630
AT2G39770-MONOMER
AT2G39800-MONOMER
AT2G39920\.1
AT2G40070\.1
AT2G40090\.1
AT2G40280\.1
AT2G40300
AT2G40600\.1
AT2G40690-MONOMER
AT2G40790\.1
AT2G40850\.1
AT2G40890-MONOMER
AT2G41040\.1
AT2G41250\.1
AT2G41290\.1
AT2G41300\.1
AT2G41380\.1
AT2G42250
AT2G42450\.1
AT2G42490\.1
AT2G42600\.1
AT2G42670\.2
AT2G42850
AT2G42930\.1
AT2G43200\.1
AT2G43255\.2
AT2G43420-MONOMER
AT2G43600\.2
AT2G43660\.2
AT2G43670\.1
AT2G43910\.1
AT2G43920\.1
AT2G43940\.1
AT2G44160-MONOMER
AT2G44480\.3
AT2G44520\.1
AT2G44590\.3
AT2G44750-MONOMER
AT2G44890
AT2G44970\.1
AT2G45270
AT2G45280\.2
AT2G45310
AT2G45510\.1
AT2G45570
AT2G45580
AT2G45750\.1
AT2G46090\.1
AT2G46110-MONOMER
AT2G46308\.1
AT2G46480\.4
AT2G46500\.1
AT2G46580\.1
AT2G46660
AT2G46740\.1
AT2G46750\.1
AT2G46760\.1
AT2G46860-MONOMER
AT2G46890\.1
AT2G46950
AT2G46960
AT2G47120\.2
AT2G47150\.1
AT2G47180-MONOMER
AT2G47245\.1
AT2G47650-MONOMER
AT2G47750\.1
AT2G47760\.5
AT2G47870\.1
AT2G47880\.1
AT3G01040\.2
AT3G01120-MONOMER
AT3G01390\.1
AT3G01500-MONOMER
AT3G01590\.1
AT3G01660\.1
AT3G01720\.1
AT3G01900\.1
AT3G01980\.3
AT3G02000\.1
AT3G02030\.2
AT3G02040\.1
AT3G02090
AT3G02100\.1
AT3G02360\.1
AT3G02610\.2
AT3G02620\.2
AT3G02630\.1
AT3G02720\.1
AT3G02730\.1
AT3G02770\.1
AT3G02850-MONOMER
AT3G02910\.1
AT3G03240\.1
AT3G03350\.2
AT3G03370\.1
AT3G03470
AT3G03530-MONOMER
AT3G03540-MONOMER
AT3G03650\.1
AT3G03690\.1
AT3G03780-MONOMER
AT3G04030\.3
AT3G04390\.1
AT3G04480\.1
AT3G04650\.1
AT3G04880\.1
AT3G05170\.1
AT3G05190\.1
AT3G05300\.1
AT3G05310\.1
AT3G05510\.1
AT3G06200
AT3G06260\.1
AT3G06460\.1
AT3G06470\.1
AT3G06550\.2
AT3G06690
AT3G06770\.5
AT3G07130\.2
AT3G07160\.2
AT3G07330
AT3G07400\.1
AT3G07700\.3
AT3G07720\.1
AT3G08560\.1
AT3G08710\.1
AT3G08840\.7
AT3G09090\.1
AT3G09580\.1
AT3G09840\.1
AT3G09930\.1
AT3G10030
AT3G10140\.1
AT3G10200\.2
AT3G10230-MONOMER
AT3G10350
AT3G10390\.3
AT3G10450
AT3G10560
AT3G10620-MONOMER
AT3G10630\.1
AT3G10670\.1
AT3G10840\.1
AT3G10970\.1
AT3G11040\.3
AT3G11050
AT3G11150\.1
AT3G11180\.2
AT3G11300\.1
AT3G11325\.2
AT3G11430-MONOMER
AT3G11470\.1
AT3G11670-MONOMER
AT3G11950\.1
AT3G11980-MONOMER
AT3G12203
AT3G12220
AT3G12230
AT3G12240
AT3G13030\.1
AT3G13110-MONOMER
AT3G13220\.1
AT3G13640\.1
AT3G13682-MONOMER
AT3G13784\.2
AT3G13800\.1
AT3G14050-MONOMER
AT3G14075\.1
AT3G14140\.1
AT3G14160\.1
AT3G14210\.1
AT3G14220\.1
AT3G14270-MONOMER
AT3G14440-MONOMER
AT3G14510
AT3G14550-MONOMER
AT3G14610
AT3G14620
AT3G14630\.2
AT3G14640\.2
AT3G14650
AT3G14660
AT3G14680
AT3G14690\.2
AT3G14780
AT3G14920
AT3G15090\.1
AT3G15350\.1
AT3G15530\.1
AT3G15650\.2
AT3G15660\.1
AT3G15690\.2
AT3G15820-MONOMER
AT3G15830\.1
AT3G15940\.1
AT3G16050\.1
AT3G16170
AT3G16175\.1
AT3G16190\.1
AT3G16340\.1
AT3G16390-MONOMER
AT3G16400-MONOMER
AT3G16410-MONOMER
AT3G16480
AT3G16850\.1
AT3G17470-MONOMER
AT3G17717\.1
AT3G17760
AT3G18030-MONOMER
AT3G18210\.1
AT3G18270\.1
AT3G18680\.2
AT3G18700\.1
AT3G19270-MONOMER
AT3G19280-MONOMER
AT3G19420
AT3G19740\.1
AT3G19820-MONOMER
AT3G20040-MONOMER
AT3G20080
AT3G20090\.2
AT3G20100
AT3G20110
AT3G20120\.4
AT3G20130
AT3G20140
AT3G20330-MONOMER
AT3G20390\.2
AT3G20480\.1
AT3G20520\.1
AT3G20790\.1
AT3G20935
AT3G20940
AT3G20950
AT3G20960\.2
AT3G21080\.1
AT3G21090\.1
AT3G21250\.4
AT3G21405\.1
AT3G21460\.1
AT3G21500\.3
AT3G21560-MONOMER
AT3G21730
AT3G21950\.2
AT3G22421
AT3G22560\.1
AT3G22880\.1
AT3G23300\.1
AT3G23410-MONOMER
AT3G23470\.2
AT3G23480
AT3G23490
AT3G23510
AT3G23530
AT3G23570\.1
AT3G23640\.3
AT3G23820-MONOMER
AT3G23840\.1
AT3G23910\.1
AT3G23940-MONOMER
AT3G24040\.1
AT3G24090-MONOMER
AT3G24170-MONOMER
AT3G24180
AT3G24190\.1
AT3G24220-MONOMER
AT3G24290\.1
AT3G24300-MONOMER
AT3G24340\.1
AT3G24710\.1
AT3G25110-MONOMER
AT3G25180-MONOMER
AT3G25400\.1
AT3G25620\.2
AT3G25850\.1
AT3G26115\.1
AT3G26125
AT3G26130\.2
AT3G26140\.3
AT3G26150
AT3G26160
AT3G26170
AT3G26180
AT3G26190
AT3G26200
AT3G26210
AT3G26220
AT3G26230
AT3G26270
AT3G26280\.2
AT3G26290\.2
AT3G26300
AT3G26310
AT3G26320
AT3G26330
AT3G26380\.1
AT3G26610
AT3G26780\.1
AT3G26820\.1
AT3G27190-MONOMER
AT3G27320\.1
AT3G27440-MONOMER
AT3G27890
AT3G28180
AT3G28250\.1
AT3G28340\.1
AT3G28415\.2
AT3G28530\.1
AT3G28740
AT3G28760\.2
AT3G29010\.1
AT3G29200-MONOMER
AT3G29255
AT3G29430-MONOMER
AT3G29630-MONOMER
AT3G29636\.1
AT3G29690\.1
AT3G29720\.1
AT3G30200\.1
AT3G30290
AT3G30841
AT3G30842\.1
AT3G32040-MONOMER
AT3G32920\.1
AT3G42050\.1
AT3G42153\.1
AT3G42155\.1
AT3G42628\.1
AT3G42850\.2
AT3G43260\.1
AT3G43340\.1
AT3G43570\.1
AT3G43670
AT3G43840\.1
AT3G43950\.1
AT3G44250
AT3G44510\.2
AT3G44560-MONOMER
AT3G44620
AT3G44970
AT3G45040
AT3G45090\.1
AT3G45400\.1
AT3G45650\.2
AT3G45770
AT3G46480\.1
AT3G46500\.5
AT3G47220-MONOMER
AT3G47290\.2
AT3G47390-MONOMER
AT3G47420\.1
AT3G47560\.2
AT3G47590\.1
AT3G47630\.2
AT3G47680\.1
AT3G47750\.1
AT3G47760\.3
AT3G47770\.2
AT3G47930-MONOMER
AT3G48070\.2
AT3G48080\.1
AT3G48090\.1
AT3G48270
AT3G48280
AT3G48290
AT3G48300\.2
AT3G48310
AT3G48320
AT3G48410\.2
AT3G48420\.1
AT3G48610\.1
AT3G48720-MONOMER
AT3G48730-MONOMER
AT3G48780-MONOMER
AT3G48820\.1
AT3G48990
AT3G49050\.1
AT3G49160
AT3G49190\.1
AT3G49200\.1
AT3G49210\.1
AT3G49220\.3
AT3G49360
AT3G50110
AT3G50290\.1
AT3G50520
AT3G50560\.1
AT3G50760\.1
AT3G51030\.1
AT3G51210\.1
AT3G51420\.1
AT3G51430\.1
AT3G51440\.1
AT3G51450\.1
AT3G51610\.1
AT3G51660\.1
AT3G52310\.1
AT3G52340\.6
AT3G52430\.1
AT3G52570\.1
AT3G52840\.2
AT3G52970
AT3G53050\.1
AT3G53065\.1
AT3G53070\.1
AT3G53075\.2
AT3G53080\.1
AT3G53130-MONOMER
AT3G53180
AT3G53220\.1
AT3G53230\.1
AT3G53280
AT3G53290
AT3G53300
AT3G53305
AT3G53450\.1
AT3G53480\.1
AT3G53510\.1
AT3G53620-MONOMER
AT3G53900-MONOMER
AT3G53910\.1
AT3G53950\.1
AT3G54020\.1
AT3G54150\.1
AT3G54240\.1
AT3G54540\.1
AT3G54690
AT3G54700\.1
AT3G54900\.1
AT3G54950\.1
AT3G54970\.1
AT3G55010-MONOMER
AT3G55040\.1
AT3G55090\.1
AT3G55100\.1
AT3G55110\.1
AT3G55130\.1
AT3G55180\.1
AT3G55190\.1
AT3G55410
AT3G55850\.5
AT3G55870\.3
AT3G56040\.1
AT3G56080\.1
AT3G56090
AT3G56130\.1
AT3G56420\.1
AT3G56460\.1
AT3G56600\.1
AT3G56630
AT3G56700-MONOMER
AT3G56940-MONOMER
AT3G57010
AT3G57020
AT3G57030
AT3G57140
AT3G57180\.1
AT3G57220
AT3G57620\.1
AT3G57790\.1
AT3G58130\.1
AT3G58610-MONOMER
AT3G58670\.1
AT3G58730\.1
AT3G58830\.2
AT3G59530
AT3G59710\.2
AT3G59770\.3
AT3G59850\.2
AT3G60060\.1
AT3G60100\.2
